Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
17/05/2020 0:00,9777,29,10.4,80,10,29.9,57
16/05/2020 23:00,10757,29,10.4,80,9,29.9,57
16/05/2020 22:00,11782,29,10.4,77,7,29.94,57
16/05/2020 21:00,12345,29,10.4,70,5,29.96,57
16/05/2020 20:00,12385,29,10.4,54,17,29.95,57
16/05/2020 19:00,12556,29,10.4,51,20,29.94,57
16/05/2020 18:00,12745,29,10.4,71,13,29.94,57
16/05/2020 17:00,12640,31,10.4,69,8,29.96,57
16/05/2020 16:00,12487,31,24.4,77,11,29.96,53
16/05/2020 15:00,12506,31,24.4,74,21,29.97,53
16/05/2020 14:00,12430,31,24.4,71,26,30.01,53
16/05/2020 13:00,12227,31,24.4,59,31,30.05,53
16/05/2020 12:00,12085,31,24.4,55,32,30.07,53
16/05/2020 11:00,11546,31,24.4,57,29,30.05,53
16/05/2020 10:00,11764,31,24.4,69,31,30.04,53
16/05/2020 9:00,11198,32,24.4,77,17,30.07,53
16/05/2020 8:00,10875,32,18,83,14,30.08,52
16/05/2020 7:00,10191,32,18,83,5,30.1,52
16/05/2020 6:00,9377,32,18,77,16,30.14,52
16/05/2020 5:00,8872,32,18,64,20,30.17,52
16/05/2020 4:00,8827,32,18,57,23,30.16,52
16/05/2020 3:00,9015,32,18,64,28,30.15,52
16/05/2020 2:00,9429,32,18,74,20,30.13,52
16/05/2020 1:00,9990,28,18,77,31,30.13,52
16/05/2020 0:00,10964,28,14.8,80,20,30.11,55
15/05/2020 23:00,12128,28,14.8,77,14,30.1,55
15/05/2020 22:00,13552,28,14.8,77,16,30.09,55
15/05/2020 21:00,14669,28,14.8,62,3,30.07,55
15/05/2020 20:00,15023,28,14.8,52,14,30.04,55
15/05/2020 19:00,15463,28,14.8,62,22,30.02,55
15/05/2020 18:00,15756,28,14.8,74,21,29.99,55
15/05/2020 17:00,15837,27,14.8,77,14,30.02,55
15/05/2020 16:00,15388,27,16.8,77,11,30.02,52
15/05/2020 15:00,14867,27,16.8,74,10,29.99,52
15/05/2020 14:00,14182,27,16.8,74,11,30,52
15/05/2020 13:00,13353,27,16.8,64,21,29.99,52
15/05/2020 12:00,12608,27,16.8,66,23,30.02,52
15/05/2020 11:00,11872,27,16.8,57,24,30.01,52
15/05/2020 10:00,11270,27,16.8,69,11,30.03,52
15/05/2020 9:00,10737,27,16.8,74,16,30.06,52
15/05/2020 8:00,10282,27,14.5,74,18,30.05,53
15/05/2020 7:00,9603,27,14.5,74,16,30.09,53
15/05/2020 6:00,8770,27,14.5,71,14,30.11,53
15/05/2020 5:00,8159,27,14.5,57,17,30.14,53
15/05/2020 4:00,8036,27,14.5,44,18,30.13,53
15/05/2020 3:00,8102,27,14.5,49,23,30.13,53
15/05/2020 2:00,8475,27,14.5,66,13,30.14,53
15/05/2020 1:00,8925,26,14.5,74,11,30.17,53
15/05/2020 0:00,9656,26,15.2,83,9,30.17,54
14/05/2020 23:00,10705,26,15.2,83,17,30.17,54
14/05/2020 22:00,11905,26,15.2,74,16,30.18,54
14/05/2020 21:00,12807,26,15.2,55,17,30.2,54
14/05/2020 20:00,13568,26,15.2,46,21,30.18,54
14/05/2020 19:00,14319,26,15.2,48,16,30.17,54
14/05/2020 18:00,14921,26,15.2,66,14,30.16,54
14/05/2020 17:00,14905,28,15.2,77,10,30.17,54
14/05/2020 16:00,14545,28,12,77,7,30.18,55
14/05/2020 15:00,13892,28,12,77,10,30.15,55
14/05/2020 14:00,13287,28,12,74,15,30.18,55
14/05/2020 13:00,12524,28,12,55,13,30.19,55
14/05/2020 12:00,11863,28,12,44,15,30.15,55
14/05/2020 11:00,11259,28,12,50,14,30.07,55
14/05/2020 10:00,10740,28,12,64,20,30.1,55
14/05/2020 9:00,10429,28,12,53,5,30.09,55
14/05/2020 8:00,10034,28,8.5,66,8,30.1,56
14/05/2020 7:00,9476,28,8.5,61,6,30.06,56
14/05/2020 6:00,8654,28,8.5,59,6,30,56
14/05/2020 5:00,8051,28,8.5,60,0,29.98,56
14/05/2020 4:00,7930,28,8.5,72,0,29.96,56
14/05/2020 3:00,8025,28,8.5,93,13,29.91,56
14/05/2020 2:00,8243,28,8.5,90,14,29.92,56
14/05/2020 1:00,8718,29,8.5,90,17,29.98,56
14/05/2020 0:00,9426,29,11,87,10,29.97,60
13/05/2020 23:00,10431,29,11,90,9,29.99,60
13/05/2020 22:00,11402,29,11,81,5,30.04,60
13/05/2020 21:00,11925,29,11,87,8,30.07,60
13/05/2020 20:00,12070,29,11,81,20,30.08,60
13/05/2020 19:00,12312,29,11,75,18,30.08,60
13/05/2020 18:00,12564,29,11,84,13,30.07,60
13/05/2020 17:00,12537,27,11,84,10,30.09,60
13/05/2020 16:00,12547,27,9.8,93,10,30.13,59
13/05/2020 15:00,12329,27,9.8,87,11,30.09,59
13/05/2020 14:00,11982,27,9.8,93,13,30.1,59
13/05/2020 13:00,11588,27,9.8,81,15,30.13,59
13/05/2020 12:00,11115,27,9.8,75,13,30.14,59
13/05/2020 11:00,10641,27,9.8,75,9,30.1,59
13/05/2020 10:00,10106,27,9.8,87,6,30.08,59
13/05/2020 9:00,9380,19,9.8,96,8,30.11,59
13/05/2020 8:00,8683,19,8.1,93,7,30.08,61
13/05/2020 7:00,8305,19,8.1,96,5,30.08,61
13/05/2020 6:00,8236,19,8.1,90,0,30.08,61
13/05/2020 5:00,8314,19,8.1,84,6,30.06,61
13/05/2020 4:00,8509,19,8.1,66,13,30.04,61
13/05/2020 3:00,8860,19,8.1,73,16,30.03,61
13/05/2020 2:00,9454,19,8.1,90,11,30.01,61
13/05/2020 1:00,10184,30,8.1,93,9,30.01,61
13/05/2020 0:00,11209,30,7.3,90,8,30.01,64
12/05/2020 23:00,12238,30,7.3,90,3,30.03,64
12/05/2020 22:00,13238,30,7.3,90,7,30.06,64
12/05/2020 21:00,13992,30,7.3,87,0,30.09,64
12/05/2020 20:00,14453,30,7.3,68,11,30.08,64
12/05/2020 19:00,15044,30,7.3,64,10,30.06,64
12/05/2020 18:00,15219,30,7.3,75,6,30.07,64
12/05/2020 17:00,15034,28,7.3,90,11,30.12,64
12/05/2020 16:00,14552,28,10.1,90,10,30.11,64
12/05/2020 15:00,14024,28,10.1,93,3,30.1,64
12/05/2020 14:00,13328,28,10.1,90,5,30.14,64
12/05/2020 13:00,12663,28,10.1,84,3,30.16,64
12/05/2020 12:00,11896,28,10.1,68,11,30.14,64
12/05/2020 11:00,11107,28,10.1,71,16,30.12,64
12/05/2020 10:00,10297,28,10.1,90,14,30.13,64
12/05/2020 9:00,9561,29,10.1,90,15,30.17,64
12/05/2020 8:00,8823,29,16.8,93,17,30.16,59
12/05/2020 7:00,8262,29,16.8,96,14,30.16,59
12/05/2020 6:00,8089,29,16.8,90,7,30.17,59
12/05/2020 5:00,8010,29,16.8,65,5,30.16,59
12/05/2020 4:00,8018,29,16.8,51,22,30.15,59
12/05/2020 3:00,8310,29,16.8,52,26,30.09,59
12/05/2020 2:00,8683,29,16.8,69,26,30.07,59
12/05/2020 1:00,9212,29,16.8,77,17,30.08,59
12/05/2020 0:00,10079,29,15.3,83,18,30.05,61
11/05/2020 23:00,11037,29,15.3,86,8,30.02,61
11/05/2020 22:00,11968,29,15.3,72,0,30.03,61
11/05/2020 21:00,12659,29,15.3,54,14,30.03,61
11/05/2020 20:00,12878,29,15.3,54,23,30.01,61
11/05/2020 19:00,13423,29,15.3,58,25,29.95,61
11/05/2020 18:00,13748,29,15.3,69,25,29.93,61
11/05/2020 17:00,13635,29,15.3,77,14,29.96,61
11/05/2020 16:00,13248,29,16.8,83,17,29.95,58
11/05/2020 15:00,12724,29,16.8,86,8,29.94,58
11/05/2020 14:00,12244,29,16.8,77,9,29.97,58
11/05/2020 13:00,11779,29,16.8,60,15,29.98,58
11/05/2020 12:00,11229,29,16.8,58,20,29.97,58
11/05/2020 11:00,10872,29,16.8,60,30,29.97,58
11/05/2020 10:00,10373,29,16.8,75,24,29.96,58
11/05/2020 9:00,9982,29,16.8,80,11,29.98,58
11/05/2020 8:00,9658,29,15.8,83,7,29.97,58
11/05/2020 7:00,9106,29,15.8,86,9,29.95,58
11/05/2020 6:00,8263,29,15.8,75,0,29.97,58
11/05/2020 5:00,7719,29,15.8,59,16,29.98,58
11/05/2020 4:00,7636,29,15.8,54,21,29.96,58
11/05/2020 3:00,7727,29,15.8,58,31,29.94,58
11/05/2020 2:00,7954,29,15.8,51,22,29.93,58
11/05/2020 1:00,8407,29,15.8,64,10,29.98,58
11/05/2020 0:00,9110,29,23.5,77,21,29.97,57
10/05/2020 23:00,10070,29,23.5,80,20,29.96,57
10/05/2020 22:00,11032,29,23.5,77,14,30.01,57
10/05/2020 21:00,11528,29,23.5,65,21,30.01,57
10/05/2020 20:00,11787,29,23.5,60,31,30.01,57
10/05/2020 19:00,12019,29,23.5,70,36,30,57
10/05/2020 18:00,12080,29,23.5,86,28,30,57
10/05/2020 17:00,12201,29,23.5,80,29,30.02,57
10/05/2020 16:00,12111,29,19,83,25,30.04,56
10/05/2020 15:00,11828,29,19,86,13,30.05,56
10/05/2020 14:00,11333,29,19,80,14,30.06,56
10/05/2020 13:00,10793,29,19,56,15,30.07,56
10/05/2020 12:00,10377,29,19,48,23,30.06,56
10/05/2020 11:00,10100,29,19,50,30,30.01,56
10/05/2020 10:00,9925,29,19,62,25,30.02,56
10/05/2020 9:00,9843,29,19,74,20,30.05,56
10/05/2020 8:00,9676,29,16.6,77,22,30.04,58
10/05/2020 7:00,9099,29,16.6,74,8,30.02,58
10/05/2020 6:00,8253,29,16.6,49,0,30.04,58
10/05/2020 5:00,7653,29,16.6,50,13,30.06,58
10/05/2020 4:00,7461,29,16.6,40,24,30.07,58
10/05/2020 3:00,7545,29,16.6,43,28,30.08,58
10/05/2020 2:00,7759,29,16.6,48,18,30.06,58
10/05/2020 1:00,8153,21,16.6,69,26,30.11,58
10/05/2020 0:00,8852,21,21.5,80,16,30.07,60
09/05/2020 23:00,9781,21,21.5,86,16,30.06,60
09/05/2020 22:00,10785,21,21.5,90,21,30.09,60
09/05/2020 21:00,11209,21,21.5,72,16,30.08,60
09/05/2020 20:00,11208,21,21.5,65,28,30.07,60
09/05/2020 19:00,11465,21,21.5,68,33,30.02,60
09/05/2020 18:00,11526,21,21.5,90,28,30,60
09/05/2020 17:00,11372,28,21.5,90,14,30.03,60
09/05/2020 16:00,11069,28,12.9,96,14,30,58
09/05/2020 15:00,10777,28,12.9,96,6,29.97,58
09/05/2020 14:00,10472,28,12.9,86,5,29.98,58
09/05/2020 13:00,10230,28,12.9,70,14,29.96,58
09/05/2020 12:00,10072,28,12.9,65,23,29.93,58
09/05/2020 11:00,9994,28,12.9,65,24,29.89,58
09/05/2020 10:00,9789,28,12.9,80,18,29.88,58
09/05/2020 9:00,9624,27,12.9,77,8,29.89,58
09/05/2020 8:00,9550,27,6.4,75,3,29.86,71
09/05/2020 7:00,9071,27,6.4,80,3,29.85,71
09/05/2020 6:00,8118,27,6.4,73,0,29.88,71
09/05/2020 5:00,7548,27,6.4,70,3,29.89,71
09/05/2020 4:00,7371,27,6.4,58,3,29.86,71
09/05/2020 3:00,7418,27,6.4,31,14,29.85,71
09/05/2020 2:00,7644,27,6.4,40,18,29.85,71
09/05/2020 1:00,8003,28,6.4,61,0,29.88,71
09/05/2020 0:00,8685,28,9,67,5,29.88,74
08/05/2020 23:00,9552,28,9,65,0,29.87,74
08/05/2020 22:00,10594,28,9,70,0,29.89,74
08/05/2020 21:00,11078,28,9,58,3,29.89,74
08/05/2020 20:00,10991,28,9,26,15,29.87,74
08/05/2020 19:00,11199,28,9,50,22,29.87,74
08/05/2020 18:00,11259,28,9,65,18,29.88,74
08/05/2020 17:00,11105,24,9,78,11,29.9,74
08/05/2020 16:00,10825,24,15.6,90,13,29.9,59
08/05/2020 15:00,10597,24,15.6,90,10,29.87,59
08/05/2020 14:00,10462,24,15.6,90,15,29.88,59
08/05/2020 13:00,10247,24,15.6,72,18,29.9,59
08/05/2020 12:00,10229,24,15.6,63,15,29.9,59
08/05/2020 11:00,10065,24,15.6,65,17,29.88,59
08/05/2020 10:00,9905,24,15.6,83,20,29.91,59
08/05/2020 9:00,9728,26,15.6,90,16,29.95,59
08/05/2020 8:00,9596,26,14.4,90,11,29.94,59
08/05/2020 7:00,9041,26,14.4,90,5,29.94,59
08/05/2020 6:00,8161,26,14.4,80,11,29.97,59
08/05/2020 5:00,7562,26,14.4,67,15,29.97,59
08/05/2020 4:00,7355,26,14.4,63,23,29.95,59
08/05/2020 3:00,7446,26,14.4,60,32,29.94,59
08/05/2020 2:00,7607,26,14.4,72,9,29.93,59
08/05/2020 1:00,7885,29,14.4,77,10,29.95,59
08/05/2020 0:00,8582,29,12.3,74,8,29.94,57
07/05/2020 23:00,9491,29,12.3,77,13,29.94,57
07/05/2020 22:00,10473,29,12.3,74,9,29.97,57
07/05/2020 21:00,10955,29,12.3,56,11,29.97,57
07/05/2020 20:00,10772,29,12.3,52,16,29.95,57
07/05/2020 19:00,10922,29,12.3,56,17,29.92,57
07/05/2020 18:00,10966,29,12.3,75,11,29.91,57
07/05/2020 17:00,10830,29,12.3,80,8,29.92,57
07/05/2020 16:00,10525,29,10.4,83,7,29.9,57
07/05/2020 15:00,10400,29,10.4,86,6,29.9,57
07/05/2020 14:00,10370,29,10.4,77,0,29.92,57
07/05/2020 13:00,10230,29,10.4,70,5,29.93,57
07/05/2020 12:00,10205,29,10.4,56,16,29.9,57
07/05/2020 11:00,9994,29,10.4,60,18,29.88,57
07/05/2020 10:00,9795,29,10.4,83,20,29.89,57
07/05/2020 9:00,9693,28,10.4,83,14,29.93,57
07/05/2020 8:00,9572,28,10.2,86,5,29.91,59
07/05/2020 7:00,9017,28,10.2,83,0,29.89,59
07/05/2020 6:00,8112,28,10.2,77,0,29.9,59
07/05/2020 5:00,7493,28,10.2,67,7,29.91,59
07/05/2020 4:00,7374,28,10.2,54,21,29.89,59
07/05/2020 3:00,7377,28,10.2,65,24,29.89,59
07/05/2020 2:00,7587,28,10.2,83,14,29.92,59
07/05/2020 1:00,7903,28,10.2,86,13,29.94,59
07/05/2020 0:00,8581,28,12.7,83,9,29.94,53
06/05/2020 23:00,9459,28,12.7,86,7,29.93,53
06/05/2020 22:00,10314,28,12.7,83,9,29.96,53
06/05/2020 21:00,10693,28,12.7,80,11,29.98,53
06/05/2020 20:00,10564,28,12.7,69,17,29.97,53
06/05/2020 19:00,10515,28,12.7,77,18,29.96,53
06/05/2020 18:00,10447,28,12.7,83,11,29.97,53
06/05/2020 17:00,10064,29,12.7,83,13,30,53
06/05/2020 16:00,9742,29,13,86,10,29.99,52
06/05/2020 15:00,9545,29,13,83,14,29.98,52
06/05/2020 14:00,9413,29,13,86,11,30,52
06/05/2020 13:00,9381,29,13,83,13,30.03,52
06/05/2020 12:00,9247,29,13,77,17,30.02,52
06/05/2020 11:00,9160,29,13,77,18,29.99,52
06/05/2020 10:00,8913,29,13,83,14,29.99,52
06/05/2020 9:00,8471,28,13,83,10,30.02,52
06/05/2020 8:00,7862,28,10.6,86,8,30,56
06/05/2020 7:00,7540,28,10.6,86,7,29.97,56
06/05/2020 6:00,7362,28,10.6,80,8,29.98,56
06/05/2020 5:00,7298,28,10.6,70,9,29.96,56
06/05/2020 4:00,7301,28,10.6,63,20,29.92,56
06/05/2020 3:00,7377,28,10.6,62,16,29.89,56
06/05/2020 2:00,7667,28,10.6,80,10,29.89,56
06/05/2020 1:00,8013,29,10.6,80,5,29.91,56
06/05/2020 0:00,8597,29,10.5,83,7,29.89,60
05/05/2020 23:00,9244,29,10.5,80,0,29.88,60
05/05/2020 22:00,9809,29,10.5,78,3,29.9,60
05/05/2020 21:00,10101,29,10.5,59,9,29.91,60
05/05/2020 20:00,9942,29,10.5,49,20,29.88,60
05/05/2020 19:00,10028,29,10.5,51,18,29.84,60
05/05/2020 18:00,10142,29,10.5,70,20,29.84,60
05/05/2020 17:00,10143,31,10.5,72,10,29.85,60
05/05/2020 16:00,10243,31,11.4,83,10,29.84,60
05/05/2020 15:00,10370,31,11.4,86,9,29.85,60
05/05/2020 14:00,10548,31,11.4,75,0,29.89,60
05/05/2020 13:00,10561,31,11.4,68,8,29.89,60
05/05/2020 12:00,10416,31,11.4,63,17,29.86,60
05/05/2020 11:00,10079,31,11.4,65,22,29.83,60
05/05/2020 10:00,9734,31,11.4,80,11,29.85,60
05/05/2020 9:00,9334,21,11.4,90,11,29.89,60
05/05/2020 8:00,8639,21,8,90,8,29.88,61
05/05/2020 7:00,8314,21,8,90,0,29.87,61
05/05/2020 6:00,8194,21,8,83,0,29.91,61
05/05/2020 5:00,8180,21,8,75,7,29.92,61
05/05/2020 4:00,8277,21,8,63,6,29.89,61
05/05/2020 3:00,8599,21,8,65,16,29.88,61
05/05/2020 2:00,8975,21,8,80,14,29.9,61
05/05/2020 1:00,9696,30,8,83,10,29.94,61
05/05/2020 0:00,10595,30,7.2,90,7,29.94,62
04/05/2020 23:00,11644,30,7.2,90,0,29.95,62
04/05/2020 22:00,12563,30,7.2,80,0,29.98,62
04/05/2020 21:00,13339,30,7.2,70,8,30,62
04/05/2020 20:00,13702,30,7.2,61,7,29.97,62
04/05/2020 19:00,14134,30,7.2,55,14,29.96,62
04/05/2020 18:00,14583,30,7.2,67,9,29.97,62
04/05/2020 17:00,14676,29,7.2,78,6,30.02,62
04/05/2020 16:00,14382,29,11.2,78,3,30.02,61
04/05/2020 15:00,13901,29,11.2,80,6,30,61
04/05/2020 14:00,13279,29,11.2,80,6,30.02,61
04/05/2020 13:00,12612,29,11.2,67,7,30.02,61
04/05/2020 12:00,11922,29,11.2,59,16,29.98,61
04/05/2020 11:00,11187,29,11.2,63,18,29.97,61
04/05/2020 10:00,10752,29,11.2,80,14,29.97,61
04/05/2020 9:00,10411,30,11.2,83,15,30,61
04/05/2020 8:00,10158,30,11.8,83,11,29.98,58
04/05/2020 7:00,9611,30,11.8,90,10,29.98,58
04/05/2020 6:00,8801,30,11.8,83,7,30,58
04/05/2020 5:00,8291,30,11.8,80,7,30.01,58
04/05/2020 4:00,8273,30,11.8,65,14,29.95,58
04/05/2020 3:00,8481,30,11.8,70,18,29.92,58
04/05/2020 2:00,8909,am,11.8,80,13,29.93,58
04/05/2020 1:00,9627,30,11.8,83,10,29.95,58
04/05/2020 0:00,10556,28,10.9,83,6,29.93,59
03/05/2020 23:00,11757,28,10.9,83,9,29.91,59
03/05/2020 22:00,12973,28,10.9,83,11,29.93,59
03/05/2020 21:00,13699,28,10.9,70,14,29.93,59
03/05/2020 20:00,13856,28,10.9,68,15,29.93,59
03/05/2020 19:00,14247,28,10.9,70,13,29.91,59
03/05/2020 18:00,14488,28,10.9,83,11,29.92,59
03/05/2020 17:00,14347,29,10.9,90,7,29.94,59
03/05/2020 16:00,14000,29,12.2,93,10,29.93,60
03/05/2020 15:00,13454,29,12.2,93,3,29.92,60
03/05/2020 14:00,12957,29,12.2,86,11,29.93,60
03/05/2020 13:00,12302,29,12.2,72,18,29.95,60
03/05/2020 12:00,11583,29,12.2,63,17,29.94,60
03/05/2020 11:00,10966,29,12.2,65,20,29.91,60
03/05/2020 10:00,10397,29,12.2,72,11,29.91,60
03/05/2020 9:00,10039,29,12.2,83,16,29.9,60
03/05/2020 8:00,9805,29,12.9,86,8,29.89,61
03/05/2020 7:00,9178,29,12.9,80,7,29.88,61
03/05/2020 6:00,8333,29,12.9,78,9,29.9,61
03/05/2020 5:00,7825,29,12.9,54,14,29.9,61
03/05/2020 4:00,7743,29,12.9,56,17,29.91,61
03/05/2020 3:00,7971,29,12.9,51,18,29.88,61
03/05/2020 2:00,8283,29,12.9,75,20,29.89,61
03/05/2020 1:00,8851,,12.9,80,11,29.93,61
03/05/2020 0:00,9718,,8.6,78,8,29.93,62
02/05/2020 23:00,10820,,8.6,78,5,29.93,62
02/05/2020 22:00,11902,,8.6,72,10,29.98,62
02/05/2020 21:00,12564,,8.6,60,6,29.98,62
02/05/2020 20:00,12651,,8.6,56,13,29.96,62
02/05/2020 19:00,12895,,8.6,54,15,29.92,62
02/05/2020 18:00,12912,,8.6,72,13,29.94,62
02/05/2020 17:00,12619,,8.6,81,9,29.94,62
02/05/2020 16:00,12222,,8,81,6,29.91,64
02/05/2020 15:00,11687,,8,78,6,29.88,64
02/05/2020 14:00,11299,,8,72,3,29.9,64
02/05/2020 13:00,10817,,8,67,7,29.94,64
02/05/2020 12:00,10372,,8,51,14,29.95,64
02/05/2020 11:00,9948,,8,55,10,29.94,64
02/05/2020 10:00,9624,,8,72,11,29.95,64
02/05/2020 9:00,9467,,8,78,6,29.96,64
02/05/2020 8:00,9412,,10.6,80,0,29.93,62
02/05/2020 7:00,8955,,10.6,80,0,29.93,62
02/05/2020 6:00,7970,,10.6,78,8,29.95,62
02/05/2020 5:00,7373,,10.6,63,14,29.96,62
02/05/2020 4:00,7304,,10.6,55,14,29.95,62
02/05/2020 3:00,7340,,10.6,59,18,29.94,62
02/05/2020 2:00,7517,,10.6,65,16,29.95,62
02/05/2020 1:00,7897,,10.6,81,9,29.96,62
02/05/2020 0:00,8569,,16,78,11,29.94,63
01/05/2020 23:00,9504,,16,78,10,29.95,63
01/05/2020 22:00,10418,,16,67,16,29.97,63
01/05/2020 21:00,11002,,16,61,17,29.98,63
01/05/2020 20:00,10908,,16,55,21,29.96,63
01/05/2020 19:00,10973,,16,53,24,29.94,63
01/05/2020 18:00,10825,,16,72,16,29.9,63
01/05/2020 17:00,10562,,16,78,14,29.93,63
01/05/2020 16:00,10266,,14.2,78,11,29.9,61
01/05/2020 15:00,9916,,14.2,75,8,29.88,61
01/05/2020 14:00,9728,,14.2,69,15,29.9,61
01/05/2020 13:00,9601,,14.2,62,14,29.92,61
01/05/2020 12:00,9501,,14.2,58,18,29.9,61
01/05/2020 11:00,9478,,14.2,67,18,29.88,61
01/05/2020 10:00,9491,,14.2,70,13,29.87,61
01/05/2020 9:00,9602,,14.2,75,13,29.89,61
01/05/2020 8:00,9970,,11.2,78,7,29.88,62
01/05/2020 7:00,9652,,11.2,72,11,29.89,62
01/05/2020 6:00,8703,,11.2,87,8,29.91,62
01/05/2020 5:00,7887,,11.2,70,13,29.93,62
01/05/2020 4:00,7553,,11.2,65,14,29.93,62
01/05/2020 3:00,7516,,11.2,61,16,29.92,62
01/05/2020 2:00,7549,,11.2,81,9,29.93,62
01/05/2020 1:00,7771,,11.2,78,10,29.94,62
01/05/2020 0:00,8238,,10.5,81,8,29.94,62
30/04/2020 23:00,9001,,10.5,90,7,29.93,62
30/04/2020 22:00,9854,,10.5,90,7,29.95,62
30/04/2020 21:00,10151,,10.5,73,14,29.96,62
30/04/2020 20:00,9762,,10.5,63,9,29.97,62
30/04/2020 19:00,9577,,10.5,61,13,29.95,62
30/04/2020 18:00,9398,,10.5,72,14,29.96,62
30/04/2020 17:00,9303,,10.5,75,11,29.99,62
30/04/2020 16:00,9188,,16.3,75,14,29.96,63
30/04/2020 15:00,9183,,16.3,78,10,29.94,63
30/04/2020 14:00,9215,,16.3,81,16,29.96,63
30/04/2020 13:00,9318,,16.3,70,14,29.99,63
30/04/2020 12:00,9460,,16.3,57,25,29.98,63
30/04/2020 11:00,9573,,16.3,57,22,29.95,63
30/04/2020 10:00,9862,,16.3,75,21,29.95,63
30/04/2020 9:00,10221,,16.3,81,15,29.96,63
30/04/2020 8:00,10777,,14,81,9,29.95,62
30/04/2020 7:00,10579,,14,80,15,29.92,62
30/04/2020 6:00,9301,,14,75,10,29.94,62
30/04/2020 5:00,8506,,14,75,14,29.96,62
30/04/2020 4:00,8113,,14,59,20,29.95,62
30/04/2020 3:00,7945,,14,65,14,29.93,62
30/04/2020 2:00,7932,,14,72,14,29.92,62
30/04/2020 1:00,8040,,14,78,8,29.94,62
30/04/2020 0:00,8370,,10.1,78,8,29.93,64
29/04/2020 23:00,9052,,10.1,84,3,29.92,64
29/04/2020 22:00,9633,,10.1,81,8,29.96,64
29/04/2020 21:00,9910,,10.1,65,8,29.98,64
29/04/2020 20:00,9388,,10.1,55,16,29.98,64
29/04/2020 19:00,9008,,10.1,57,15,29.96,64
29/04/2020 18:00,8718,,10.1,70,13,29.97,64
29/04/2020 17:00,8489,,10.1,81,8,29.99,64
29/04/2020 16:00,8386,,9.6,81,8,29.97,64
29/04/2020 15:00,8394,,9.6,70,6,29.96,64
29/04/2020 14:00,8466,,9.6,70,7,29.97,64
29/04/2020 13:00,8548,,9.6,56,11,29.99,64
29/04/2020 12:00,8602,,9.6,47,14,29.98,64
29/04/2020 11:00,8618,,9.6,53,14,29.95,64
29/04/2020 10:00,8579,,9.6,65,11,29.95,64
29/04/2020 9:00,8370,,9.6,75,6,29.96,64
29/04/2020 8:00,8022,,11.2,81,7,29.94,62
29/04/2020 7:00,7644,,11.2,72,3,29.93,62
29/04/2020 6:00,7332,,11.2,70,8,29.95,62
29/04/2020 5:00,7136,,11.2,67,11,29.95,62
29/04/2020 4:00,7098,,11.2,63,15,29.95,62
29/04/2020 3:00,7182,,11.2,63,18,29.94,62
29/04/2020 2:00,7406,,11.2,70,15,29.93,62
29/04/2020 1:00,7781,,11.2,78,13,29.95,62
29/04/2020 0:00,8371,,15,81,15,29.92,61
28/04/2020 23:00,8959,,15,84,9,29.89,61
28/04/2020 22:00,9493,,15,84,14,29.92,61
28/04/2020 21:00,9811,,15,78,8,29.93,61
28/04/2020 20:00,9649,,15,68,20,29.92,61
28/04/2020 19:00,9549,,15,73,20,29.92,61
28/04/2020 18:00,9479,,15,84,20,29.92,61
28/04/2020 17:00,9370,,15,81,13,29.95,61
28/04/2020 16:00,9304,,14,81,13,29.93,62
28/04/2020 15:00,9194,,14,84,16,29.92,62
28/04/2020 14:00,9105,,14,84,11,29.94,62
28/04/2020 13:00,9028,,14,81,14,29.96,62
28/04/2020 12:00,8910,,14,70,17,29.95,62
28/04/2020 11:00,8808,,14,70,20,29.91,62
28/04/2020 10:00,8726,,14,81,15,29.88,62
28/04/2020 9:00,8562,,14,84,11,29.88,62
28/04/2020 8:00,8285,,11,87,3,29.86,66
28/04/2020 7:00,7940,,11,87,0,29.85,66
28/04/2020 6:00,7622,,11,78,5,29.87,66
28/04/2020 5:00,7386,,11,73,5,29.86,66
28/04/2020 4:00,7387,,11,54,21,29.84,66
28/04/2020 3:00,7477,,11,63,24,29.81,66
28/04/2020 2:00,7570,,11,72,16,29.79,66
28/04/2020 1:00,7922,,11,78,15,29.8,66
28/04/2020 0:00,8394,,23.3,83,8,29.76,63
27/04/2020 23:00,9026,,23.3,87,11,29.75,63
27/04/2020 22:00,9599,,23.3,75,8,29.77,63
27/04/2020 21:00,9867,,23.3,63,21,29.77,63
27/04/2020 20:00,9619,,23.3,65,33,29.75,63
27/04/2020 19:00,9618,,23.3,65,36,29.73,63
27/04/2020 18:00,9695,,23.3,70,32,29.71,63
27/04/2020 17:00,9692,,23.3,78,30,29.71,63
27/04/2020 16:00,9650,,18.8,77,31,29.72,59
27/04/2020 15:00,9683,,18.8,86,11,29.71,59
27/04/2020 14:00,9578,,18.8,75,6,29.75,59
27/04/2020 13:00,9652,,18.8,65,11,29.76,59
27/04/2020 12:00,9603,,18.8,63,20,29.79,59
27/04/2020 11:00,9613,,18.8,65,29,29.78,59
27/04/2020 10:00,9608,,18.8,72,9,29.77,59
27/04/2020 9:00,9627,,18.8,77,32,29.8,59
27/04/2020 8:00,9634,,15.4,80,31,29.82,61
27/04/2020 7:00,9190,,15.4,83,16,29.84,61
27/04/2020 6:00,8198,,15.4,70,10,29.87,61
27/04/2020 5:00,7575,,15.4,56,5,29.89,61
27/04/2020 4:00,7392,,15.4,52,22,29.9,61
